row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
703,961d3a7,20d32fc,969850,137959,35.875,4854,28.584,0.61335117,0.202873087,0.098301904,0.00262551,0.059797746,0.000499146,0.019456729,0.003094708,7.809,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.526,0.049,0.186,0.083,0.25,0.129,0.07,0.08,0.149,0.185,12.09612293,3.63,10.25,204,1599,1239,0.509,0.253,0.092,0.080757727,0.166500499,0.260219342,0.492522433,12.79733363,4.913234849
704,8421669,4c72956,57574,6278,37.481,54,31.305,0.368198874,0.007115484,0.577052812,0.003373119,0.024939124,0.000898168,0.017214882,0.001207537,8.568,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.5,0.093,0.241,0.096,0.242,,0.075,0.06,0.239,0.151,8.113940758,3.41,11.53,203,2199,2799,0.503,0.28,0.103,0.220440882,0.246492986,0.343687375,0.189378758,12.56392285,5.382066125
705,3.78E+56,c3dbf0a,25811,2917,24.184,44,28.18,0.959648769,0.014412596,0.004027049,0.001120307,0.004148163,0,0.016643117,0,20.301,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.299,0.12,0.232,0.051,0.352,0.358,0.14,0.119,0.089,0.438,13.02510078,5.82,39.12,404,13089,3319,0.513,0.22,0.147,0.263944223,0.412350598,0.22310757,0.10059761,12.50362915,14.86499565
706,5dde11f,176f5f0,106196,15288,32.278,182,32.053,0.88767214,0.003211948,0.051702333,0.013249287,0.008039908,0.000913398,0.034709118,0.000501867,13.802,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.412,0.092,0.222,0.083,0.327,0.242,0.122,0.07,0.146,0.211,7.825265394,1.68,20.8,232,1750,1600,0.509,0.199,0.221,0.11334002,0.322968907,0.407221665,0.156469408,9.926045813,13.35011063
707,cc41ae1,e2f94fa,8738,837,20.697,6,26.252,0.974076747,0.002285577,0.003428365,0.002526164,0.003408316,0,0.014274831,0,9.947,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.494,0.039,0.158,0.049,0.316,,0.092,0.07,,0.281,9.647011615,,23.23,263,2939,1260,0.496,0.233,0.203,0.092092092,0.451451451,0.307307307,0.149149149,10.57046016,11.71942322
708,8a6d19d,9d0874a,31769,5638,48.604,269,39.446,0.243383643,0.717835832,0.024660282,0,0.007220579,0,0.006498521,0.000401143,36.943,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.342,0.127,0.302,0.075,0.405,0.232,0.147,0.141,0.134,0.364,12.30684645,17.9,25,466,3229,1770,0.52,0.276,0.125,0.236947791,0.338353414,0.25,0.174698795,14.359041,11.85757911
709,31c5add,1b0d913,44081,4662,27.327,,28.027,0.74661844,0.023545679,0.213484159,0.007464481,0.003106026,0,0.005781216,0,10.558,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.483,0.043,0.324,0.164,0.278,0.248,0.101,0.07,0.128,0.258,9.023616039,,33.17,219,2220,2390,0.512,0.222,0.201,0.149748744,0.320603015,0.303517588,0.226130653,10.56914265,10.27366124
710,747c189,09d8cd0,20529,2051,22.851,36,29.092,0.925040096,0.009973937,0.047453889,0.003598637,0.004851644,0.000200481,0.008881315,0,10.785,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.482,0.062,0.212,0.093,0.313,0.176,0.107,0.07,0.138,0.262,13.48510139,,26,314,2319,1890,0.505,0.242,0.17,0.147704591,0.434131737,0.285429142,0.132734531,13.09360954,10.9927692
711,2968b2f,a952566,66133,6316,27.253,225,29.519,0.728319156,0.131005323,0.054190917,0.001581853,0.05263891,0.002178779,0.029388648,0.000696413,5.442,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.479,0.05,0.121,0.052,0.284,0.074,0.093,0.07,0.126,0.223,12.08923289,,6.23,247,840,910,0.512,0.245,0.133,0.06012024,0.196392786,0.324649299,0.418837675,9.762270632,6.221941005
712,ff339db,08f8fb4,78176,10738,35.557,182,29.429,0.870198742,0.075511835,0.022191152,0.002786378,0.0129232,9.99E-05,0.015689604,0.000599221,11.413,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.522,0.054,0.175,0.069,0.273,0.203,0.105,0.081,0.112,0.275,12.53334182,1.53,10.31,306,1490,1059,0.514,0.214,0.148,0.108673978,0.319042871,0.284147557,0.288135593,11.49034234,9.217950611
713,da2e0ef,64ffe5d,547371,49957,32.959,246,29.96,0.833345039,0.005538443,0.111862502,0.004444801,0.014608647,0.007876228,0.020718994,0.001605346,10.095,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.456,0.035,0.194,0.107,0.234,0.054,0.056,0.06,0.044,0.15,12.36532751,-0.08,7.25,237,1590,2249,0.5,0.348,0.067,0.066866267,0.168662675,0.390219561,0.374251497,21.23888084,3.78226645
714,4e5ef39,9e0007d,21237,2517,24.426,,29.789,0.68151139,0.257903395,0.050246747,0.002980908,0.000598176,0,0.005852151,0.000907233,18.192,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.403,0.093,0.25,0.059,0.379,0.301,0.119,0.109,,0.372,12.0574152,6.03,33.21,383,2709,3090,0.515,0.24,0.173,0.151302605,0.414829659,0.30260521,0.131262525,12.47805665,12.47805665
715,31c0feb,c3dbf0a,54827,5308,26.163,308,29.495,0.83875475,0.068635532,0.052562273,0.0012163,0.016294405,0,0.021420961,0.00111578,7.304,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.488,0.047,0.199,0.055,0.336,0.249,0.12,0.079,0.143,0.301,12.88403005,,18.11,275,3720,2579,0.507,0.231,0.129,0.119119119,0.319319319,0.275275275,0.286286286,11.95957988,8.051456952
716,b578f05,3745933,478945,70297,37.193,203,31.358,0.856703919,0.017220432,0.050817845,0.012681869,0.023044251,0.004036509,0.03469189,0.000803285,10.18,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.463,0.071,0.196,0.054,0.282,0.189,0.088,0.07,0.175,0.196,11.10250191,2.27,7.36,230,1439,1179,0.509,0.227,0.138,0.071928072,0.254745255,0.386613387,0.286713287,12.33430447,8.497472547
717,ebd5a1b,0f8930b,36691,4512,32.001,14,33.563,0.926241318,0.007035046,0.014109838,0.003765936,0.028766184,0,0.018382536,0.001699142,11.071,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.468,0.077,0.192,0.052,0.266,0.144,0.092,0.05,0.207,0.227,10.20638824,,12.82,298,2169,1139,0.46,0.202,0.155,0.078685259,0.339641434,0.269920319,0.311752988,9.951064819,9.349626835
718,bf29927,158df01,43267,3322,23.969,26,22.393,0.979585289,0.001995348,0.009154534,0.00080215,0.000892392,0.000601612,0.00666787,0.000300806,9.701,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.453,0.04,0.292,0.137,0.29,,0.095,0.05,,0.253,13.93006119,,12.95,257,3980,2839,0.498,0.338,0.119,0.42,0.354,0.148,0.078,17.87469428,6.857299595
719,e172997,1b0d913,34835,3519,27.955,22,29.693,0.721341427,0.07008646,0.193226972,0.003793854,0.004173239,0,0.007178371,0.000199677,15.878,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.453,0.053,0.336,0.15,0.337,0.195,0.115,0.08,,0.295,9.340923634,,27.63,286,3589,2350,0.508,0.24,0.189,0.206412826,0.329659319,0.315631263,0.148296593,11.54006648,11.62640114
720,51f1799,b795815,20252,1818,20.736,13,23.03,0.95290185,0.006785496,0.024539877,0.001821475,0.001000811,0.000500405,0.012149841,0.000300243,6.243,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.548,0.032,0.106,0.049,0.309,0.174,0.091,0.06,0.219,0.23,10.00574188,,23.54,199,4150,2890,0.498,0.242,0.152,0.043303122,0.311178248,0.349446123,0.296072508,11.64856861,8.390918065
721,0b8d5b7,4522abc,19131,2352,26.896,1,33.413,0.819992401,0.110420124,0.048601252,0.000899838,0.007398668,0,0.01088804,0.001799676,21.643,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.386,0.086,0.317,0.108,0.299,0.297,0.117,0.099,0.13,0.307,12.35347498,,26.2,326,6450,4839,0.506,0.247,0.155,0.187187187,0.378378378,0.309309309,0.125125125,12.53570295,9.83814662
722,e9349f3,698ab34,240543,26395,29.088,219,31.226,0.721169523,0.186354237,0.048047481,0.006193582,0.017029864,0.000198831,0.019823438,0.001183044,10.429,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.497,0.064,0.207,0.08,0.287,0.202,0.097,0.08,0.135,0.238,12.76498495,5.33,16.56,243,2270,2110,0.515,0.251,0.121,0.114541833,0.278884462,0.310756972,0.295816733,12.25779798,7.895063004
723,0191d27,20d32fc,209416,28053,33.419,2005,31.959,0.744646408,0.151289559,0.06216462,0.003687308,0.013959809,0,0.019425819,0.004826477,13.612,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.475,0.068,0.236,0.071,0.27,0.256,0.122,0.101,0.123,0.286,12.69903891,4.15,15.66,291,2069,1519,0.518,0.236,0.142,0.170658683,0.303393214,0.335329341,0.190618762,11.46786262,10.30680101
724,f63587f,08f8fb4,12013,1224,27.391,13,31.665,0.947970937,0.013946973,0.015801195,0.000403092,0.003194502,0.001793758,0.016889543,0,13.038,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.484,0.059,0.24,0.089,0.312,0.278,0.119,0.08,0.213,0.287,10.85321401,,38.48,315,6189,3060,0.503,0.233,0.194,0.176176176,0.421421421,0.277277277,0.125125125,10.5214427,14.14081899
725,4491dd9,09d8cd0,180826,28217,36.501,1433,31.131,0.846390749,0.089948141,0.02416102,0.00188758,0.010709531,0.000884182,0.024836575,0.001182221,12.306,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.51,0.054,0.182,0.068,0.324,0.252,0.108,0.09,0.149,0.292,14.18113851,4.27,8.9,267,1610,1039,0.515,0.219,0.147,0.100401606,0.34437751,0.31124498,0.243975904,12.28262125,10.67169554
726,8e46b53,dc9ae72,5585,596,22.536,0,21.558,0.899022477,0.024308666,0.048985646,0.004111171,0.003573633,0.003185411,0.016812996,0,5.086,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.546,0.024,0.16,0.07,0.341,0.209,0.094,0.1,,0.269,12.64701161,,,265,3210,1869,0.44,0.193,0.195,0.136454183,0.346613546,0.342629482,0.174302789,9.867240761,10.04664514
727,fbccff5,158df01,45889,5236,26.328,154,27.55,0.940467689,0.019451848,0.013588132,0.001820468,0.007432738,0,0.017138547,0.000100578,10.812,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.505,0.05,0.168,0.059,0.297,0.216,0.128,0.081,0.175,0.346,13.374289,3.1,24.81,299,3060,1750,0.504,0.244,0.157,0.117,0.492,0.235,0.156,12.30972138,10.55118976
728,722d405,b44cfe6,243215,22615,25.935,,30.4,0.759955037,0.087289982,0.08122196,0.002088991,0.042456256,0.000596855,0.023008744,0.003382176,4.699,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.529,0.051,0.121,0.045,0.269,0.148,0.089,0.08,0.168,0.232,12.73543711,1.46,9.6,245,1599,1550,0.51,0.245,0.12,0.076846307,0.253493014,0.28243513,0.387225549,11.48635686,6.54771851
729,bf2311b,08f8fb4,24946,2186,20.363,17,28.361,0.945669409,0.019486412,0.002991773,0.006522064,0.001186736,0.000398903,0.023744702,0,15.775,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.416,0.085,0.223,0.068,0.323,0.337,0.104,0.101,,0.295,11.14352195,4.77,46.75,474,3270,5009,0.489,0.234,0.145,0.247,0.422,0.261,0.07,11.5774816,11.7764074
730,83ec44b,3337bbb,868607,128435,37.366,4141,34.083,0.653610426,0.121491471,0.164373773,0.001207669,0.038796357,0.000100639,0.017400493,0.003019172,9.56,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.532,0.072,0.124,0.029,0.271,0.161,0.097,0.081,0.188,0.256,10.38062777,3.95,8.79,221,1510,1100,0.515,0.217,0.151,0.108,0.302,0.247,0.343,10.42658646,8.910561486
731,f57c0c7,158df01,28149,3387,30.867,68,34.668,0.966927615,0.003848898,0.008823323,0.002321398,0.001105428,0,0.016872846,0.000100493,18.618,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.373,0.092,0.204,0.074,0.309,0.253,0.103,0.09,,0.321,13.17064414,7.51,24.03,296,3579,3549,0.503,0.243,0.159,0.219246032,0.436507937,0.239087302,0.10515873,11.12394491,11.72812084
732,9026d0f,1b0d913,7934,929,29.885,0,27.458,0.348093225,0.005657793,0.620729359,0.001081929,0.002749489,0.000297779,0.020784944,0.000605483,12.51,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.485,0.04,0.421,0.2,0.297,,0.1,0.08,,0.292,9.319871087,,36.33,234,8220,2699,0.485,0.31,0.134,0.300200803,0.331325301,0.236947791,0.131526104,16.28479455,7.700561762
733,4adbae1,528ea9f,8305,800,18.608,6,31.66,0.93426106,0.033986733,0.012269939,0.004788269,0.005895556,0,0.008299666,0.000498778,12.005,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.444,0.079,0.203,0.082,0.343,0.312,0.137,0.121,,0.331,13.3166706,,39.91,370,4229,8249,0.505,0.225,0.187,0.150451354,0.393179539,0.320962889,0.135406219,9.336728507,12.12562144
734,9.70E+11,3337bbb,273954,36700,33.205,,29.81,0.766708461,0.051697678,0.096083053,0.003811625,0.041516626,0.000200612,0.039079192,0.000902753,7.379,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.501,0.068,0.112,0.03,0.251,0.176,0.079,0.069,0.189,0.233,10.44000467,2.11,9.16,219,1650,1589,0.502,0.209,0.15,0.086258776,0.312938816,0.277833501,0.322968907,9.833937718,8.638611956
735,80d251b,1646cf6,7529,465,17.171,3,27.362,0.640188651,0.26842607,0.064040941,0.00262907,0.006984095,0,0.017731173,0,7.537,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.258,0.081,0.155,0.073,0.326,0.337,0.112,,,0.236,13.52760406,,28.39,305,,,0.332,0.113,0.204,0.193193193,0.535535536,0.186186186,0.085085085,3.848450667,11.41264681
736,37d2bb7,a952566,40631,5011,35.571,,30.54,0.446784577,0.135105005,0.328160937,0.000301305,0.052587705,0.001215262,0.03325399,0.00259122,6.995,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.54,0.05,0.259,0.09,0.298,,0.086,0.07,,0.229,12.7557682,5.93,6.91,194,809,799,0.5,0.274,0.074,0.185443669,0.259222333,0.267198405,0.288135593,16.97920715,5.343956471
737,61765f5,c3dbf0a,101577,20141,42.99,550,33.767,0.889756255,0.035520637,0.02033056,0.001116622,0.031587313,0,0.020783245,0.000905369,10.782,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.492,0.044,0.197,0.05,0.285,0.176,0.095,0.079,0.135,0.246,13.67996251,,9.49,259,959,869,0.487,0.161,0.104,0.084168337,0.300601202,0.218436874,0.396793587,10.88780488,6.4
738,5840fdd,7572db1,175063,16166,22.399,314,33.409,0.804352421,0.050721209,0.113470965,0.001298479,0.010569016,0.000301972,0.016477599,0.002808338,11.994,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.378,0.078,0.261,0.119,0.288,0.225,0.12,0.081,0.167,0.264,11.07151474,2.68,18.82,256,2689,1640,0.521,0.191,0.268,0.129129129,0.375375375,0.338338338,0.157157157,8.561281504,13.81700475
739,750bda7,3337bbb,153093,14562,26.596,,30.355,0.863966378,0.027656883,0.048382117,0.000298778,0.03884114,0,0.019749226,0.001105479,3.652,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.556,0.056,0.091,0.026,0.235,0.137,0.073,0.071,0.19,0.193,10.51637686,,7.57,216,2559,1770,0.494,0.194,0.129,0.064935065,0.272727273,0.280719281,0.381618382,7.416702071,6.613116233
740,daada87,528ea9f,15011,1540,28.044,31,30.234,0.830691894,0.128315098,0.0181227,0.001087163,0.001585861,0,0.020197285,0,18.798,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.445,0.064,0.218,0.065,0.363,0.209,0.121,0.1,0.116,0.335,14.25233517,,27.31,329,3239,3759,0.49,0.226,0.145,0.167,0.405,0.314,0.114,12.28574259,10.964695
741,5182b33,08f8fb4,13597,1269,25.211,8,31.086,0.977624837,0.000602833,0.010700291,0.003034261,0.000200944,0,0.005837436,0.001999397,15.077,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.37,0.076,0.258,0.09,0.319,0.262,0.125,0.09,,0.325,10.54846709,,27.32,244,2739,4510,0.508,0.216,0.212,0.206759443,0.42445328,0.276341948,0.092445328,9.995927585,12.80959609
742,860f1d5,08f8fb4,43650,3985,21.311,,28.425,0.946242087,0.005181243,0.025422362,0.005886859,0.007066247,0,0.009999597,0.000201605,12.128,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.425,0.081,0.219,0.093,0.295,0.308,0.104,0.071,0.151,0.304,9.662439073,,22.63,282,2230,1209,0.504,0.189,0.235,0.122632104,0.360917248,0.305084746,0.211365902,9.338680542,11.24731598
743,82cf025,c479f0c,6909,512,25.756,2,21.756,0.743364769,0.164090168,0.041810911,0,0.01141021,0,0.039025506,0.000298436,8.485,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.402,0.041,0.132,0.031,0.301,,0.089,0.071,,0.276,11.32717284,,,285,,,0.358,0.154,0.128,0.141434263,0.421314741,0.298804781,0.138446215,7.882636304,9.926282753
744,6aebc23,7572db1,108154,5842,9.828,67,31.531,0.842198899,0.080535512,0.056811179,0.003409068,0.006738625,0.000397559,0.00911404,0.000795118,6.39,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.25,0.083,0.199,0.108,0.279,0.13,0.138,0.089,0.107,0.217,11.23041153,1.67,16.78,169,4230,5749,0.487,0.082,0.488,0.104104104,0.306306306,0.309309309,0.28028028,4.210999888,12.92992914
745,35df397,5086a32,62378,6677,27.835,,31.349,0.9284324,0.027698757,0.025063632,0.002385587,0.004651395,0,0.010969706,0.000798523,9.302,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.458,0.062,0.139,0.045,0.286,0.282,0.099,0.081,0.122,0.278,11.00660736,,15,231,4130,2869,0.481,0.204,0.163,0.115577889,0.415075377,0.27638191,0.192964824,9.327657943,9.199881807
746,f179e05,52acab4,22211,2451,29.507,47,25.269,0.415398774,0.002980924,0.060338705,0.388480429,0.005851814,0.000810251,0.125428883,0.00071022,21.75,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.367,0.08,0.343,0.126,0.363,0.304,0.14,0.091,0.104,0.329,10.91484553,8,28.29,365,5589,2259,0.503,0.274,0.137,0.20979021,0.424575425,0.226773227,0.138861139,14.27799297,10.85487794
747,06874dd,1b0d913,33664,3434,25.405,,30.567,0.796031889,0.067996064,0.103891801,0.00289174,0.005472217,0.000502038,0.022712212,0.000502038,13.048,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.453,0.053,0.301,0.154,0.32,0.269,0.109,0.07,,0.306,10.02041373,3.26,29.82,369,4099,4850,0.473,0.216,0.177,0.175124378,0.351243781,0.314427861,0.15920398,9.43382233,11.24345492
748,8b63d99,e74aca3,62600,7975,30.848,93,28.531,0.91761582,0.005100971,0.047376144,0.011849027,0.00667818,0,0.010681094,0.000698763,9.05,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.552,0.05,0.134,0.057,0.29,0.172,0.097,0.06,0.224,0.264,11.96125293,,17.03,245,1809,1029,0.504,0.233,0.159,0.1001001,0.367367367,0.309309309,0.223223223,12.14891917,9.649532156
749,a5bcf67,09d8cd0,33704,2998,22.362,76,28.056,0.919992047,0.007197535,0.057659807,0,0.002187096,0,0.012963515,0,6.213,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.479,0.066,0.182,0.088,0.334,0.271,0.117,0.07,0.148,0.292,13.19051642,3.38,22.2,284,3819,2080,0.504,0.25,0.15,0.12,0.428,0.298,0.154,10.34410595,8.789500434
750,49f2765,09d8cd0,14963,1097,20.703,5,35.092,0.961284869,0.003271841,0.014519417,0.000696136,0.003401124,0,0.016826612,0,8.361,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.489,0.06,0.201,0.109,0.292,0.203,0.12,0.061,,0.269,13.66907403,,23.35,225,7619,3009,0.5,0.2,0.196,0.102,0.377,0.299,0.222,7.213946964,9.351412731
751,ee5cbdf,08f8fb4,89367,12578,36.361,553,29.899,0.845005222,0.050841501,0.059366967,0.001717143,0.008786552,0.001988271,0.030486825,0.001807519,13.941,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.515,0.057,0.202,0.062,0.381,0.265,0.12,0.08,0.155,0.293,8.685917002,4.56,13.67,318,1880,1460,0.495,0.233,0.14,0.126379137,0.367101304,0.310932798,0.19558676,12.99773516,10.50975667
752,b161a99,842bd12,16567,1702,29.939,16,31.196,0.882819658,0,0.081164353,0.010612483,0.007622059,0.001621072,0.016160375,0,11.331,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.449,0.059,0.279,0.123,0.301,0.197,0.098,0.07,0.095,0.229,8.846280638,,21.52,232,1679,1509,0.506,0.233,0.2,0.13,0.38,0.331,0.159,11.16817965,12.60152891
753,37f06df,e2f94fa,7433,792,23.237,2,22.754,0.972001427,0.003548138,0.015401693,0.00029733,0.003151698,0,0.005599715,0,6.196,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.557,0.04,0.126,0.051,0.32,0.186,0.109,0.07,0.187,0.299,9.679766314,,26.35,270,3810,2499,0.501,0.216,0.218,0.073778664,0.448654038,0.325024925,0.152542373,9.693053312,13.73182553
754,f97a949,c479f0c,33890,3589,24.498,37,27.629,0.888760697,0.005929151,0.085425926,0.00208674,0.00767479,0,0.0097214,0.000401296,9.639,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.514,0.072,0.163,0.045,0.311,0.165,0.095,0.06,0.226,0.312,12.18341515,,17.93,256,2890,2300,0.51,0.225,0.191,0.100502513,0.393969849,0.325628141,0.179899497,9.568391921,11.36430548
755,0581cf5,64ffe5d,7169,775,20.352,2,26.089,0.919751857,0.001782407,0.042827555,0.001672874,0.001184952,0,0.032083325,0.000697031,4.361,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.495,0.048,0.188,0.123,0.232,0.104,0.098,0.06,,0.262,9.158328761,,20.27,251,3699,3619,0.503,0.232,0.205,0.047047047,0.29029029,0.416416416,0.246246246,11.64402551,12.47574161
756,485f691,b795815,4408,516,25.819,0,23.865,0.958827325,0.000504073,0.02350996,0,0.007510686,0,0.009647955,0,7.375,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.552,0.028,0.17,0.08,0.292,0.133,0.095,,0.197,0.316,11.06601657,,,232,2240,889,0.502,0.201,0.258,0.065,0.423,0.341,0.171,10.067498,13.49959959
757,3bb2dbd,d233cec,9922,1152,25.218,7,23.301,0.741419995,0.039427701,0.146280753,0.050907534,0.007337933,0.002887382,0.011738702,0,5.757,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.486,0.06,0.212,0.154,0.263,0.199,0.085,0.06,0.134,0.261,13.23806221,,32,284,3760,1440,0.43,0.212,0.15,0.164164164,0.346346346,0.351351351,0.138138138,10.81026976,9.509033582
